Time,Roll,Pitch,Roll Correction,Pitch Correction,Height
6.05,0,0,0,0,5.078450333
6.06,0,0,0,0,5.042908153
6.07,0,0,0,0,5.007615572
6.08,0,0,0,0,4.97257625
6.09,0,0,0,0,4.937793849
6.1,0,0,0,0,4.903272028
6.11,0,0,0,0,4.869014449
6.12,0,0,0,0,4.835024772
6.13,0,0,0,0,4.801306659
6.14,0,0,0,0,4.767863771
6.15,0,0,0,0,4.734699768
6.16,0,0,0,0,4.701818311
6.17,0,0,0,0,4.669223062
6.18,0,0,0,0,4.63691768
6.19,0,0,0,0,4.604905827
6.2,0,0,0,0,4.573190989
6.21,0,0,0,0,4.541775612
6.22,0,0,0,0,4.510661176
6.23,0,0,0,0,4.479848905
6.24,0,0,0,0,4.449340021
6.25,0,0,0,0,4.419135743
6.26,0,0,0,0,4.38923729
6.27,0,0,0,0,4.359645882
6.28,0,0,0,0,4.330362738
6.29,0,0,0,0,4.301389077
6.3,0,0,0,0,4.27272612
6.31,0,0,0,0,4.244375086
6.32,0,0,0,0,4.216337194
6.33,0,0,0,0,4.188613664
6.34,0,0,0,0,4.161205715
6.35,0,0,0,0,4.134114566
6.36,0,0,0,0,4.107341439
6.37,0,0,0,0,4.080887551
6.38,0,0,0,0,4.054754122
6.39,0,0,0,0,4.028942372
6.4,0,0,0,0,4.003453448
6.41,0,0,0,0,3.97828747
6.42,0,0,0,0,3.953441009
6.43,0,0,0,0,3.928909307
6.44,0,0,0,0,3.904687566
6.45,0,0,0,0,3.880770984
6.46,0,0,0,0,3.857154763
6.47,0,0,0,0,3.833834104
6.48,0,0,0,0,3.810804206
6.49,0,0,0,0,3.78806027
6.5,0,0,0,0,3.765597497
6.51,0,0,0,0,3.743411086
6.52,0,0,0,0,3.721496239
6.53,0,0,0,0,3.699848155
6.54,0,0,0,0,3.678462036
6.55,0,0,0,0,3.657333081
6.56,0,0,0,0,3.636456613
6.57,0,0,0,0,3.61582888
6.58,0,0,0,0,3.59544787
6.59,0,0,0,0,3.57531216
6.6,0,0,0,0,3.555420347
6.61,0,0,0,0,3.535771025
6.62,0,0,0,0,3.516362792
6.63,0,0,0,0,3.497194242
6.64,0,0,0,0,3.478263972
6.65,0,0,0,0,3.459570577
6.66,0,0,0,0,3.441112654
6.67,0,0,0,0,3.422888797
6.68,0,0,0,0,3.404897604
6.69,0,0,0,0,3.38713767
6.7,0,0,0,0,3.36960759
6.71,0,0,0,0,3.352305961
6.72,0,0,0,0,3.335231378
6.73,0,0,0,0,3.318382438
6.74,0,0,0,0,3.301757735
6.75,0,0,0,0,3.285355867
6.76,0,0,0,0,3.269175428
6.77,0,0,0,0,3.253215015
6.78,0,0,0,0,3.237473223
6.79,0,0,0,0,3.221948649
6.8,0,0,0,0,3.206639888
6.81,0,0,0,0,3.191545536
6.82,0,0,0,0,3.176664189
6.83,0,0,0,0,3.161994443
6.84,0,0,0,0,3.147534908
6.85,0,0,0,0,3.133284271
6.86,0,0,0,0,3.119241249
6.87,0,0,0,0,3.105404561
6.88,0,0,0,0,3.091772925
6.89,0,0,0,0,3.078345057
6.9,0,0,0,0,3.065119677
6.91,0,0,0,0,3.052095502
